,_id,device_id,latitude,longitude,type,SO2,CO,NO2,PM1_0,PM2_5,PM10_0,temperature,humidity,per_bat,free_sd,cnt_err_wifi,cnt_err_lte,cnt_err_sd,cnt_packet,time,AQI
125,6180ff8120be12f18c90dc80,fimi_30,21.005821866666665,105.84428446666668,fimi,0.1206,-0.1216,-0.4277,12.8,13.8,15.3,27.6,68.0,82.93,15362144,6904,54,0,,2021-11-02 16:06:06,
126,619dd65bfd906fdfb9777f2b,fimi_23,21.005694450000004,105.84380555000001,fimi,0.0642,-3.9746,-0.5048,11.0,12.1,17.4,26.5,44.0,32.88,15400896,54676,1547,0,,2021-11-24 13:06:06,
127,61a846338118b006b4f02945,fimi_20,21.005694450000004,105.84380555000001,fimi,-0.0022,-250.9957,-0.4825,13.6,15.0,21.0,28.9,40.2,82.01,15324384,61675,606,36604,,2021-12-02 11:06:06,
128,61a1e6f6a515430fcc0fd204,fimi_14,21.00576603333333,105.8442945,fimi,-0.0109,-2.7676,-0.5394,24.2,25.4,29.5,32.4,53.7,81.73,0,393,0,1180,,2021-11-27 15:06:06,
129,6165f8cb54811a28701cf47d,fimi_19,21.018984883333328,105.82813853333333,fimi,0.0358,-3.2899,-0.4266,10.2,11.0,14.7,31.7,56.3,80.29,15464992,10215,50,0,10216,2021-10-13 04:06:06,
130,61a0957537f6ff936605b3b0,fimi_23,21.005694450000004,105.84380555000001,fimi,0.063,-3.9282,-0.5059,12.4,13.8,18.9,28.1,46.7,32.2,15396576,66632,1591,0,,2021-11-26 15:06:07,
131,6162e54254811a2870132a3c,fimi_30,21.005787900000005,105.84424843333333,fimi,0.0026,-2.0017,-0.4277,13.2,13.8,14.4,27.6,74.4,83.57,15406336,8570,1649,0,,2021-10-10 20:06:07,
132,61a39ae7fb44687a2cc35cd1,fimi_14,21.005772900000004,105.84429215,fimi,0.5613,5.4374,-0.5383,52.8,54.5,57.6,27.8,61.4,84.08,0,969,9,2908,,2021-11-28 22:06:07,
133,61a72cf259ad218917880acc,fimi_29,21.005694450000004,105.84380555000001,fimi,-0.0065,-2.8837,-0.5048,12.6,13.6,19.1,28.7,44.3,26.13,15341088,3111,4,0,,2021-12-01 15:06:06,
134,61a613bcfb44687a2cd07986,fimi_15,21.005694450000004,105.84380555000001,fimi,0.0805,-0.493,-0.4802,21.7,23.0,27.5,28.5,50.8,82.08,15405696,140442,8491,0,,2021-11-30 19:06:06,
135,61691a5654811a287026e673,fimi_30,21.005774816666666,105.84426643333333,fimi,0.0315,-1.8044,-0.4277,12.4,13.4,14.3,26.3,72.4,85.64,15396544,1786,18,0,,2021-10-15 13:06:06,
136,617f4b9b20be12f18c8c2d6b,fimi_27,21.005796983333333,105.84426120000002,fimi,0.1114,-1.0965,-0.4277,13.9,14.6,15.5,25.3,72.8,32.7,15437792,9454,137,0,,2021-11-01 09:06:06,
137,619c3e840653189ee731b05d,fimi_23,21.005694450000004,105.84380555000001,fimi,0.0724,-3.8818,-0.5059,10.2,11.4,16.5,25.6,45.4,32.64,15403360,47767,1439,0,,2021-11-23 08:06:06,
138,619bf8319c3d34b2d89c2263,fimi_20,21.0058141,105.84430301666667,fimi,-0.0327,-181.0731,-0.4825,8.5,9.2,12.8,22.7,54.6,82.72,15339744,7961,64,0,,2021-11-23 03:06:06,
139,61989e625d2493cc8867f824,fimi_25,21.005787450000003,105.84432541666665,fimi,0.0696,-2.9649,-0.516,20.7,22.5,27.0,33.2,51.5,85.87,15339008,34824,1157,98858,,2021-11-20 14:06:06,
140,61a6e6a7fb44687a2cd43f59,fimi_1,21.0057844,105.84428021666666,fimi,-0.0017,42.9228,-0.4556,13.0,14.2,20.3,32.9,42.0,59.56,15306176,25878,229,0,,2021-12-01 10:06:06,
141,6167747154811a287021a36b,fimi_20,21.005794216666665,105.84427538333333,fimi,0.0084,-210.9454,-0.4825,12.1,13.1,15.0,26.9,65.3,84.41,15406080,81336,10932,0,,2021-10-14 07:06:06,
142,617dec0a20be12f18c882ba6,fimi_6,21.005831566666664,105.84432100000001,fimi,0.0229,-2.0713,-0.4568,11.2,11.6,12.5,25.0,72.4,32.55,0,67,0,201,,2021-10-31 08:06:06,
143,61876cd120be12f18ca105fc,fimi_30,21.005780350000002,105.84428751666668,fimi,0.0987,-2.3731,-0.4277,13.4,14.7,17.8,34.9,59.1,80.9,15352096,12628,231,0,,2021-11-07 13:06:06,
144,61760306e66c30339e728049,fimi_14,21.005783366666666,105.84427788333332,fimi,0.0513,-1.6999,-0.5428,37.6,38.9,41.1,27.7,66.0,81.16,0,36,0,109,,2021-10-25 08:06:06,
145,61af07e39d066a709947fcaa,fimi_29,21.005694450000004,105.84380555000001,fimi,-0.0154,-2.9998,-0.5048,27.3,28.3,27.9,29.4,82.2,25.88,15329952,890,58,0,,2021-12-07 14:06:06,84.82906221491719
146,61a7572b59ad2189178851d1,fimi_27,21.005849766666664,105.84428116666668,fimi,0.1995,0.772,-0.4277,17.1,18.6,23.9,26.2,45.6,27.17,15400640,6650,81,0,,2021-12-01 18:06:06,
147,6168395654811a2870241fa5,fimi_30,21.005826866666666,105.8442893,fimi,0.0089,-2.0133,-0.4277,12.7,13.6,14.3,25.5,72.7,83.15,15397888,1369,12,0,,2021-10-14 21:06:06,
148,61abae110facef69219b896d,fimi_27,21.005779683333337,105.84426878333333,fimi,0.0749,-2.315,-0.4288,7.4,8.5,13.1,23.1,48.0,36.16,15393856,25592,286,0,,2021-12-05 01:06:06,
149,61abe6940facef69219c1926,fimi_21,21.005694450000004,105.84380555000001,fimi,0.4555,-4.5085,-0.4456,12.7,13.5,17.4,24.5,54.1,100.0,15444352,27118,408,0,,2021-12-05 05:06:06,
150,617335d8e66c30339e660f9a,fimi_17,21.005694450000004,105.84380555000001,fimi,0.0158,3.0467,-0.507,13.5,14.6,18.6,26.1,53.6,39.24,15434912,4901,311,0,4902,2021-10-23 05:06:06,
151,617fae0120be12f18c8d4f80,fimi_1,21.0057925,105.84430011666667,fimi,0.1084,44.8377,-0.4568,13.6,14.5,16.4,28.2,66.8,80.7,15361504,13217,278,0,,2021-11-01 16:06:06,
152,619560b1c424b55d6f90dfd2,fimi_15,21.005694450000004,105.84380555000001,fimi,-0.0068,-2.0249,-0.4802,13.2,14.5,18.1,26.2,56.2,80.72,15432128,67491,8312,0,,2021-11-18 03:06:06,
153,61964fc134b40397d46b7ef5,fimi_25,21.0057988,105.8442786,fimi,0.1343,-0.8992,-0.5148,21.1,22.7,27.4,27.3,49.6,87.0,15339136,24753,1076,69517,,2021-11-18 20:06:06,
154,61b04b529d066a70994b435c,fimi_1,21.005694450000004,105.84380555000001,fimi,0.0262,44.4199,-0.4556,17.2,18.8,24.8,33.3,44.0,49.82,15291424,66842,706,0,,2021-12-08 13:06:06,64.52992010811624
155,617cd2c620be12f18c84b3e0,fimi_2,21.005830133333333,105.84427881666667,fimi,-0.0502,0.1569,-0.4724,11.6,12.7,14.5,26.4,65.8,28.59,15367392,46482,6923,0,,2021-10-30 12:06:06,
156,61b0f41c9d066a70994d11db,fimi_25,21.005784533333333,105.84427929999998,fimi,0.0531,-3.2319,-0.5148,10.1,11.3,17.1,26.7,40.9,81.88,15338464,36670,424,109591,,2021-12-09 01:06:06,47.08333333333334
157,618048b120be12f18c8ef00b,fimi_20,21.005800183333335,105.84427681666666,fimi,0.0137,-223.2007,-0.4825,14.9,15.7,17.4,26.5,67.1,86.14,15373184,29856,3530,0,,2021-11-02 03:06:06,
158,619a3633988f384fb48c1869,fimi_23,21.005694450000004,105.84380555000001,fimi,0.2012,-3.3363,-0.5048,18.7,20.2,23.3,31.2,59.9,32.64,15406528,38924,1392,0,,2021-11-21 19:06:06,
159,6186377120be12f18c9cc1b0,fimi_14,21.00577705,105.84433599999998,fimi,0.0412,-2.5239,-0.5417,21.0,22.1,24.1,33.3,66.7,82.7,0,1784,30,5354,,2021-11-06 15:06:06,
160,6169d12654811a287028ea18,fimi_6,21.005801183333332,105.84427329999998,fimi,-0.0081,-3.2087,-0.4568,11.9,12.2,12.6,25.0,76.1,44.8,15396896,59648,6970,0,,2021-10-16 02:06:06,
161,61a9fa2d0facef692197291c,fimi_29,21.005694450000004,105.84380555000001,fimi,0.2741,2.0254,-0.5037,18.4,19.7,24.7,26.7,47.3,27.35,15337600,517,0,0,,2021-12-03 18:06:06,
162,61a23b53a515430fcc11c941,fimi_23,21.005694450000004,105.84380555000001,fimi,0.1107,-3.7657,-0.5048,23.8,25.3,30.5,28.4,46.4,32.93,15393984,73809,1646,0,,2021-11-27 21:06:06,
163,616b149b074ea276ed71b3aa,fimi_21,21.005694450000004,105.84380555000001,fimi,0.7315,-4.3228,-0.4445,10.5,11.1,13.1,26.8,65.8,80.59,15460256,12290,4040,0,,2021-10-17 01:06:06,
164,618580a720be12f18c9a4cf6,fimi_10,21.005694450000004,105.84380555000001,fimi,-0.1037,-4.3808,-0.2848,17.6,18.6,21.3,31.7,62.1,81.22,15376672,44650,29436,0,44651,2021-11-06 02:06:07,
165,61810d9120be12f18c9102a8,fimi_30,21.005824916666665,105.84429066666668,fimi,0.13,-0.1564,-0.4277,12.3,13.0,14.6,27.3,68.0,81.69,15362048,7144,55,0,,2021-11-02 17:06:06,
166,61a87e71566251ea9ee805a3,fimi_27,21.005815666666663,105.84424941666666,fimi,0.0417,-3.1042,-0.4288,11.8,13.4,20.0,31.5,37.7,26.84,15398848,11680,132,0,,2021-12-02 15:06:06,
167,61aa6aa60facef69219844f1,fimi_14,21.005762433333334,105.84428753333334,fimi,0.1437,-0.6787,-0.5383,77.8,79.6,82.5,23.2,63.9,90.05,0,2063,21,6190,,2021-12-04 02:06:06,
168,618072e620be12f18c8f620e,fimi_30,21.00578375,105.84424948333331,fimi,0.0541,-1.5955,-0.4277,12.6,13.2,14.7,26.8,67.9,85.72,15362976,4506,37,0,,2021-11-02 06:06:06,
169,61981fd6c4985132356f7f9d,fimi_30,21.005789166666666,105.84429756666665,fimi,0.0774,-1.1777,-0.4277,44.1,47.0,48.4,26.1,71.6,44.68,15336448,3514,23,0,,2021-11-20 05:06:06,
170,6197af51da53207775e1cf29,fimi_29,21.005694450000004,105.84380555000001,fimi,0.0216,-2.6632,-0.5048,26.3,27.8,29.4,27.1,69.2,28.0,15364608,6,0,0,,2021-11-19 21:06:06,
171,6187268220be12f18ca0104a,fimi_2,21.005811083333334,105.84429129999998,fimi,-0.0251,-1.0965,-0.4724,16.2,17.9,19.6,30.1,68.7,26.65,15351072,28175,2200,0,,2021-11-07 08:06:06,
172,619d73e0966f2c3a9be929e5,fimi_14,21.005765699999998,105.84428846666667,fimi,-0.039,-2.9533,-0.5405,13.8,14.8,17.7,23.4,59.8,80.83,0,844,10,2534,,2021-11-24 06:06:06,
173,6185567720be12f18c99c194,fimi_1,21.005806,105.84428869999998,fimi,0.0414,43.0969,-0.4556,17.2,17.9,19.9,30.3,66.7,88.44,15352576,37857,2314,0,,2021-11-05 23:06:07,
174,61736001e66c30339e66ce7e,fimi_7,21.005694450000004,105.84380555000001,fimi,0.2147,-1.5839,-0.4769,10.4,11.4,14.3,28.6,60.0,81.61,15438464,501,8,0,,2021-10-23 08:06:06,
175,6170d921e66c30339e5df777,fimi_20,21.005785683333336,105.84427905,fimi,0.0094,-204.9918,-0.4813,10.9,11.7,14.2,27.4,62.2,83.4,15392480,17176,688,0,,2021-10-21 10:06:06,
176,616606d554811a28701d1f7f,fimi_4,21.00577936666667,105.84429456666666,fimi,0.5653,-2.4427,-0.4981,9.8,10.4,13.2,27.3,61.2,83.47,15411392,35083,6001,0,,2021-10-13 05:06:06,
177,616339a154811a287014138b,fimi_1,21.005694450000004,105.84380555000001,fimi,-0.0035,44.037,-0.4556,13.2,14.3,15.6,29.4,69.5,83.27,15405472,91196,14234,0,,2021-10-11 02:06:06,
178,617eb0e020be12f18c8a6727,fimi_25,21.005800983333334,105.84427951666666,fimi,0.0863,-2.1758,-0.5148,15.1,16.3,19.4,28.9,60.2,81.73,15351680,10454,249,6,,2021-10-31 22:06:06,
179,619a606279aecb1613bab1f2,fimi_6,21.00580045,105.8442832,fimi,0.0236,-2.9649,-0.4568,11.8,12.3,13.8,28.8,69.3,83.26,15370112,633,9,0,,2021-11-21 22:06:06,
180,617238b4e66c30339e61d32a,fimi_4,21.005815733333332,105.84428798333332,fimi,0.5415,-2.3963,-0.4992,8.6,9.2,12.4,25.0,58.5,87.62,15394976,179,1,0,,2021-10-22 11:06:06,
181,619ca0f66167bb381f21a941,fimi_14,21.0057758,105.84431945,fimi,-0.0332,-2.6864,-0.5405,14.7,15.5,19.1,28.1,56.6,81.43,0,58,0,175,,2021-11-23 15:06:06,
182,61a3c517fb44687a2cc4453f,fimi_25,21.005787,105.84429941666667,fimi,0.2221,-0.1332,-0.5148,8.7,9.8,14.7,25.8,46.0,82.13,15338592,83499,1523,241395,,2021-11-29 01:06:06,
183,6171c832e66c30339e608d4c,fimi_29,21.00577605,105.84428623333334,fimi,0.0008,-3.139,-0.5037,10.7,11.6,14.1,27.2,61.9,30.59,15407104,67965,6805,0,,2021-10-22 03:06:07,
184,617254dae66c30339e622920,fimi_19,21.019002583333336,105.82809350000001,fimi,0.047,-1.9205,-0.4277,9.8,10.5,14.1,29.9,56.7,81.43,15449568,414,2,0,,2021-10-22 13:06:06,
185,61ad29ceebbcef4cfbd63c85,fimi_15,21.005694450000004,105.84380555000001,fimi,0.047,-0.992,-0.4802,41.1,43.1,47.5,25.2,52.7,82.93,15394432,171390,8675,0,,2021-12-06 04:06:06,119.25000461250023
186,616f172ee66c30339e58c813,fimi_9,21.005694450000004,105.84380555000001,fimi,0.0878,-0.5974,-0.4813,34.7,36.6,38.8,29.2,66.1,82.45,15459392,1942,30,0,1943,2021-10-20 02:06:06,
187,619f7c38aeaacf20f4fef3dd,fimi_6,21.00579725,105.84427841666665,fimi,0.1855,1.3755,-0.4556,10.6,11.2,13.4,23.4,63.0,84.27,15362368,2283,11,0,,2021-11-25 19:06:06,
188,61ad8c38ebbcef4cfbd73f8a,fimi_1,21.005794066666667,105.84428095,fimi,-0.0015,44.5012,-0.4556,18.4,19.6,24.2,33.3,50.4,50.98,15295744,54846,555,0,,2021-12-06 11:06:08,66.23932154868896
189,61afb0a19d066a709949b7de,fimi_14,21.005694450000004,105.84380555000001,fimi,0.0655,-1.5607,-0.5372,43.6,44.9,47.5,23.9,63.5,88.82,0,2809,32,8429,,2021-12-08 02:06:06,123.7500039375002
190,61ab59bb0facef69219ab294,fimi_14,21.005806500000002,105.84430384999999,fimi,0.1284,0.4819,-0.5383,28.5,29.8,34.9,26.5,47.8,87.71,0,402,4,1206,,2021-12-04 19:06:06,
191,61697cc054811a287027e46f,fimi_19,21.019018366666668,105.82814261666665,fimi,0.1089,-1.1313,-0.4266,10.5,11.2,14.3,30.3,59.9,80.97,15459328,10414,442,0,10415,2021-10-15 20:06:06,
192,617ea2d220be12f18c8a3e84,fimi_20,21.005802333333335,105.84428381666666,fimi,0.0701,-220.2878,-0.4825,17.3,18.1,20.3,27.8,64.5,85.5,15375840,22660,3461,0,,2021-10-31 21:06:06,
193,61acab34ebbcef4cfbd4e47c,fimi_29,21.005694450000004,105.84380555000001,fimi,0.097,-1.1313,-0.5037,32.4,34.0,38.0,28.0,55.3,26.99,15333504,2526,5,0,,2021-12-05 19:06:06,97.00854747899776
194,619fc284485fd76debf6ae38,fimi_1,21.005794483333336,105.84430893333335,fimi,0.3649,46.9963,-0.4556,19.9,20.8,23.9,25.8,59.2,88.51,15317376,61927,1474,0,,2021-11-26 00:06:06,
195,617d191220be12f18c8598a0,fimi_25,21.005784866666666,105.84429478333335,fimi,0.047,-2.8141,-0.5137,11.4,12.4,15.0,26.1,60.4,84.55,15354176,3501,160,0,,2021-10-30 17:06:06,
196,61819a3620be12f18c926505,fimi_20,21.00580466666667,105.84427678333334,fimi,0.016,-218.5237,-0.4825,14.7,16.0,18.0,27.5,64.7,83.51,15371040,35613,3592,0,,2021-11-03 03:06:06,
197,6183785220be12f18c943e36,fimi_25,21.005819499999998,105.84425903333334,fimi,0.034,-3.9166,-0.5148,11.0,12.5,17.7,35.2,45.9,82.81,15344512,31316,2148,3921,,2021-11-04 13:06:07,
198,61a45fc2fb44687a2cc79815,fimi_1,21.00580891666667,105.84429248333332,fimi,0.0049,43.5727,-0.4556,16.6,18.0,23.3,33.3,47.2,85.5,15310144,14842,139,0,,2021-11-29 12:06:06,
199,6168011154811a2870236adb,fimi_11,21.01519535,105.83816786666667,fimi,0.2132,0.8184,-0.4411,10.3,11.4,14.5,30.1,59.4,89.91,15425728,23490,290,0,,2021-10-14 17:06:06,
200,61995536cc7717670b64070a,fimi_20,21.005694450000004,105.84380555000001,fimi,0.0033,-240.2374,-0.4825,19.2,20.9,23.0,29.2,65.6,83.7,15343840,2550,33,0,,2021-11-21 03:06:06,
201,61ab4bad0facef69219a8ea3,fimi_29,21.005813883333335,105.84428861666666,fimi,0.1343,-0.9804,-0.5048,17.3,18.7,24.1,26.9,45.5,27.29,15335584,2954,5,0,,2021-12-04 18:06:06,
202,61632b9154811a287013ee98,fimi_1,21.005694450000004,105.84380555000001,fimi,-0.0137,44.0254,-0.4556,12.2,13.1,15.2,30.0,65.4,83.59,15405536,90956,14234,0,,2021-10-11 01:06:06,
203,619e38c108141f441898d242,fimi_14,21.005771166666666,105.84429346666666,fimi,0.0178,-2.2454,-0.5394,29.8,30.7,33.5,24.8,62.3,83.37,0,158,2,476,,2021-11-24 20:06:06,
204,61a0876237f6ff936605867d,fimi_14,21.00579675,105.84431463333334,fimi,-0.004,-2.5239,-0.5394,27.2,28.5,32.4,30.7,54.8,81.73,0,442,2,1328,,2021-11-26 14:06:07,
205,6166f5e154811a2870201fa0,fimi_27,21.005786899999997,105.84426524999999,fimi,0.031,-2.8721,-0.4288,13.9,14.6,16.4,27.3,67.3,32.38,15474688,107411,14413,0,,2021-10-13 22:06:06,
206,61b013129d066a70994aaf0c,fimi_15,21.005694450000004,105.84380555000001,fimi,0.0663,0.006,-0.4813,52.3,55.2,59.3,25.0,54.3,84.91,15392896,184078,12182,25568,,2021-12-08 09:06:07,149.500000075
207,616436cd54811a2870171fba,fimi_4,21.005786933333336,105.84427603333333,fimi,0.5638,-1.8276,-0.4992,11.4,11.9,13.2,27.0,70.3,86.27,15414080,27694,5891,0,,2021-10-11 20:06:06,
208,6182f9c720be12f18c9407af,fimi_29,21.005798849999998,105.84429213333333,fimi,0.0201,-2.7096,-0.5048,20.9,21.7,22.4,28.0,74.5,27.53,15386112,4529,1701,0,,2021-11-04 04:06:06,
209,61a7ffed8118b006b4efd0da,fimi_15,21.005694450000004,105.84380555000001,fimi,0.0348,-0.6903,-0.4813,31.3,33.5,38.0,24.7,50.2,81.29,15402624,148837,8554,0,,2021-12-02 06:06:06,
210,619811cdc4985132356f5521,fimi_30,21.005799583333335,105.84430356666665,fimi,0.0381,-1.5491,-0.4277,38.5,41.7,43.0,26.5,72.7,45.11,15336544,3275,18,0,,2021-11-20 04:06:06,
211,61a64bf7fb44687a2cd18726,fimi_25,21.00578635,105.84428883333334,fimi,0.0645,-2.8953,-0.5148,10.7,12.1,17.6,25.4,44.0,84.44,15338560,94531,1618,274357,,2021-11-30 23:06:06,
212,6168638054811a287024a66d,fimi_19,21.018844199999997,105.82814556666666,fimi,0.0465,-1.6999,-0.4266,10.4,11.1,14.4,30.7,58.7,82.91,15461088,5625,11,0,5626,2021-10-15 00:06:06,
213,61a016e1485fd76debf7ad9b,fimi_30,21.005793299999997,105.84428773333333,fimi,0.066,-1.4678,-0.4277,24.7,26.1,28.0,23.2,66.6,31.16,15324128,13214,76,0,,2021-11-26 06:06:06,
214,61996344cc7717670b6432fa,fimi_23,21.005694450000004,105.84380555000001,fimi,0.1076,-3.8702,-0.5048,19.9,21.5,24.2,30.2,61.3,32.56,15407808,35349,1359,0,,2021-11-21 04:06:06,
215,61851e3820be12f18c990427,fimi_1,21.005837883333335,105.8443091,fimi,0.0668,43.0505,-0.4556,18.4,19.4,22.1,32.1,61.5,88.22,15352928,36898,2297,0,,2021-11-05 19:06:08,
216,61af94819d066a7099497146,fimi_14,21.0058097,105.8443158,fimi,-0.0005,-2.0945,-0.5383,39.5,41.0,44.0,26.4,60.3,89.57,0,2329,28,6989,,2021-12-08 00:06:06,114.00000540000028
217,61a6bc72fb44687a2cd38321,fimi_1,21.005797916666666,105.84432046666667,fimi,0.0371,43.4103,-0.4556,15.7,16.8,20.9,25.4,52.8,64.21,15306432,25158,216,0,,2021-12-01 07:06:06,
218,6182ebb720be12f18c9401d9,fimi_29,21.00580228333333,105.8442906,fimi,0.0127,-2.8721,-0.5037,20.0,21.3,22.1,28.2,74.2,27.5,15386208,4289,1701,0,,2021-11-04 03:06:06,
219,61a62fdbfb44687a2cd10106,fimi_27,21.00582216666667,105.84427181666666,fimi,0.1584,-0.2957,-0.4277,27.4,29.2,32.5,27.4,58.6,26.84,15402432,1612,11,0,,2021-11-30 21:06:06,
220,617f59a620be12f18c8c58f5,fimi_6,21.005818483333336,105.84429813333333,fimi,0.0663,-1.2822,-0.4568,11.7,12.1,12.7,25.4,74.5,32.53,0,989,2,2968,,2021-11-01 10:06:06,
221,61ae0ac19d066a7099457229,fimi_20,21.005694450000004,105.84380555000001,fimi,0.4301,-223.2239,-0.4825,35.5,37.0,42.4,25.8,46.3,85.15,15322688,6703,70,18489,,2021-12-06 20:06:06,104.00000690000034
222,61b11e4d9d066a70994d7be0,fimi_29,21.005694450000004,105.84380555000001,fimi,0.014,-2.8257,-0.5037,34.6,35.5,35.0,25.7,82.2,27.49,15326784,1519,12,0,,2021-12-09 04:06:06,100.25000746250036
223,616f2533e66c30339e58ef1b,fimi_20,21.005798483333333,105.84427573333332,fimi,0.063,-231.5334,-0.4825,29.6,31.6,33.5,28.1,67.1,85.41,15395200,9740,614,0,,2021-10-20 03:06:06,
224,6168e21154811a2870261f29,fimi_14,21.005799050000004,105.84430218333334,fimi,0.0376,-1.6999,-0.5417,14.6,15.3,15.1,25.8,78.2,82.43,0,116242,14454,348728,,2021-10-15 09:06:06,
225,61655e1054811a28701afaf9,fimi_11,21.01532305,105.83822531666668,fimi,0.1236,-1.8044,-0.44,10.8,11.8,15.1,31.0,58.3,81.62,15429888,11982,146,0,,2021-10-12 17:06:06,
226,619bce012dcbcc8d0aa7e5d7,fimi_14,21.00577243333333,105.84431201666666,fimi,-0.0548,-3.0114,-0.5405,20.5,21.4,24.7,23.8,59.0,82.37,0,997,10,2993,,2021-11-23 00:06:06,
227,6185d50420be12f18c9b6439,fimi_27,21.00579071666667,105.84426961666668,fimi,0.0716,-2.756,-0.4288,20.8,21.9,23.4,29.2,69.8,32.49,15427584,5290,89,0,,2021-11-06 08:06:06,
228,61638e0154811a287014f110,fimi_2,21.005797316666666,105.84429925,fimi,-0.0187,1.6888,-0.4724,12.6,13.6,14.6,27.3,71.6,28.92,15404192,29048,6213,0,,2021-10-11 08:06:06,
229,6167f30654811a2870233db0,fimi_2,21.005809633333335,105.84427618333332,fimi,-0.0431,-1.3286,-0.4713,11.5,12.2,14.4,26.9,64.3,29.42,15397184,48238,6466,0,,2021-10-14 16:06:06,
230,619b79a4954dba5e350f21d1,fimi_23,21.005694450000004,105.84380555000001,fimi,0.0653,-3.8237,-0.5048,9.3,10.5,15.3,27.5,46.8,32.67,15404576,44413,1429,0,,2021-11-22 18:06:06,
231,61801e8620be12f18c8e7e67,fimi_14,21.005781816666666,105.84429131666666,fimi,0.0066,-2.2106,-0.5417,17.8,18.7,19.2,27.0,75.6,81.37,0,204,1,613,,2021-11-02 00:06:06,
232,619803bbc0b6419aad6ef158,fimi_30,21.005831849999996,105.84430713333334,fimi,0.0239,-1.7928,-0.4277,36.0,38.9,40.1,26.3,72.9,45.13,15336608,3035,18,0,,2021-11-20 03:06:06,
233,616c49f69d4daad11f450006,fimi_27,21.005801883333334,105.84426469999998,fimi,0.0206,-2.8257,-0.4288,12.0,12.8,14.4,24.2,66.5,33.31,15467360,3610,853,0,,2021-10-17 23:06:06,
234,619b95cb3d2dbd420948c921,fimi_14,21.00579895,105.84428013333333,fimi,-0.0248,-2.4659,-0.5405,15.7,16.5,19.2,24.8,60.8,81.88,0,38,0,114,,2021-11-22 20:06:06,
235,619e62f69c1c525079861aec,fimi_29,21.005801883333334,105.84427509999999,fimi,0.0267,-2.9069,-0.5037,21.7,22.5,25.3,23.7,61.4,28.21,15354432,147,0,0,,2021-11-24 23:06:06,
236,61a40b66fb44687a2cc5c4ef,fimi_14,21.00575755,105.84431825000001,fimi,0.0346,-1.758,-0.5394,62.3,63.8,66.1,26.1,68.1,84.34,0,176,1,529,,2021-11-29 06:06:06,
237,617424e1e66c30339e6a4b3a,fimi_1,21.005793983333334,105.84430343333334,fimi,0.119,43.1433,-0.4556,28.0,29.4,33.5,28.5,55.7,87.64,15379520,8586,122,0,,2021-10-23 22:06:06,
238,61718ffae66c30339e5feff3,fimi_4,21.00583101666667,105.84424050000001,fimi,0.5384,-2.5936,-0.4992,9.5,10.0,12.5,25.1,63.0,88.41,15395904,12546,137,0,,2021-10-21 23:06:06,
239,6175d8d1e66c30339e71c71a,fimi_9,21.005694450000004,105.84380555000001,fimi,0.1424,0.7836,-0.4825,9.9,10.6,14.1,29.8,57.6,72.67,15449024,13545,184,0,,2021-10-25 05:06:06,
240,6184bbc320be12f18c97c611,fimi_2,21.005840333333335,105.84428744999998,fimi,-0.0395,-1.7348,-0.4735,15.3,16.5,19.6,33.0,59.0,25.82,15354944,17627,1987,0,,2021-11-05 12:06:07,
241,61a0f7e17bbf723d76f116e8,fimi_14,21.005792550000002,105.84429258333333,fimi,0.0924,-1.0384,-0.5383,41.6,42.9,45.7,28.5,63.2,82.56,0,286,0,860,,2021-11-26 22:06:06,
242,617e5c8120be12f18c89731c,fimi_27,21.00580211666667,105.84429193333332,fimi,0.0916,-1.3634,-0.4277,18.3,19.7,20.9,25.7,71.3,32.41,15439232,5382,43,0,,2021-10-31 16:06:06,
243,616c74229d4daad11f457718,fimi_29,21.00577098333333,105.84430806666666,fimi,0.0013,-3.139,-0.5037,11.0,11.7,13.3,24.8,66.9,30.81,15415520,44707,5671,0,,2021-10-18 02:06:07,
244,61a4b421fb44687a2cc98709,fimi_14,21.005853583333337,105.84429288333334,fimi,0.3139,3.8358,-0.5383,38.4,39.9,44.3,30.9,53.6,82.08,0,936,0,2810,,2021-11-29 18:06:06,
245,619a2821988f384fb48bec92,fimi_1,21.00579705,105.8442859,fimi,0.0987,43.8977,-0.4545,17.8,19.2,22.2,32.6,59.6,82.7,15326240,37461,1246,0,,2021-11-21 18:06:06,
246,617e163220be12f18c88a975,fimi_19,21.018963816666663,105.82811181666666,fimi,0.0724,0.3194,-0.4266,10.2,10.8,13.7,28.7,60.8,81.83,15437632,17551,3295,0,,2021-10-31 11:06:06,
247,619fb477485fd76debf682b5,fimi_29,21.005786683333334,105.84429655000001,fimi,0.2576,0.1221,-0.5037,25.9,26.8,29.4,24.6,62.1,28.2,15352416,1155,2,0,,2021-11-25 23:06:06,
248,617da5b220be12f18c875131,fimi_2,21.00577405,105.84429351666668,fimi,-0.0598,-1.2125,-0.4724,13.8,14.5,15.4,24.2,72.2,28.35,15366080,50080,6992,0,,2021-10-31 03:06:06,
249,619e551ddc5ee9e98e6e98a4,fimi_21,21.005694450000004,105.84380555000001,fimi,0.2401,-4.5085,-0.4456,8.1,9.1,12.7,25.1,55.5,100.0,15448832,14512,348,0,,2021-11-24 22:06:06,
250,617f75c120be12f18c8caed6,fimi_14,21.005805766666672,105.84432433333335,fimi,0.0607,-1.2357,-0.5417,18.1,18.6,18.9,26.9,77.3,82.75,0,657,16,1973,,2021-11-01 12:06:06,
